source,content,sentiment
instagram,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⡼
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⠈
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⡟
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣸⣿⠸⠀⣴⡀⣰⣦
⠀⠀⠀⠀⠀⣠⠾⢿⣿⣿⣦⣄⠀⠀⣾⣿⠈⣾⣿⡿⣿⡿
⠀⠀⠀⠀⠀⠀⠀⠀⣠⣽⡿⠋⠀⣾⣿⡟⠀⠙⠟⠈⠙⠈
⠀⠀⠀⠀⠀⠀⣀⣴⠟⠋⠈⠀⡼⣿⣿⢸⠀⠀⢀
⠀⠀⠀⠀⣠⣾⠟⠈⠀⠀⠀⠀⢿⣿⣿⣧⢀⣠⢸
⠀⠀⠀⣰⡿⠈⠀⠀⣠⢀⠀⠀⢱⣿⣿⣿⣿⡿⠈
⠀⠀⣰⡿⠈⠀⠀⣰⣿⣷⠀⠀⠀⠙⢿⣿⡿⠈
⠀⣰⣿⠈⠀⠀⠀⢿⣿⠏
⣸⣿⣿⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⣠⠸
⣿⣿⣿⣆⠀⠀⠀⠀⠀⠀⠀⠀⠀⣀⡾⠋
⢿⣿⣿⣿⣷⣤⣀⣀⣀⣀⣠⣴⣾⠏⠈
⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠈
⠀⠀⠙⠻⠿⣿⣿⠿⠟⠋⠈
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⢀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣷
⠀⠀⠀⠀⠀⠀⠀⠀⣠⣿⣿⣿⡆
⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿
⢶⣶⣶⣶⣶⣶⣶⣾⣿⣿⣿⣿⣿⣷⣶⣶⣶⣶⣶⣶⡶⠐
⠀⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠉
⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠁
⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⠁
⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸
⠀⠀⠀⠀⠀⣿⣿⣿⣿⠟⠉⠻⢿⣿⣿⣿
⠀⠀⠀⠀⣰⣿⡿⠋⠀⠀⠀⠀⠀⠙⢿⣿⢸
⠀⠀⠀⠀⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠙⠁
⠀
⠀⣴⣶⣶⠀⣀⣴⣶⣄⠀⠀⣿⣿⣿⣿⣷⢀⠀⣠⣶⣤
⢺⣿⣿⣿⠀⣿⣿⣿⣿⣇⠀⣿⣿⣿⣿⣿⢸⣾⣿⣿⣿⣷
⠀⠋⣿⣿⠀⣿⣇⣀⣿⣿⠀⠀⠀⠀⣿⣿⠀⣿⡿⠉⢿⣿⢸
⠀⠀⣿⣿⠀⢿⣿⣿⣿⣿⠀⠀⠀⣾⣿⡏⠀⣿⢸⠀⠀⣿⢸
⠀⠀⣿⣿⠀⣄⢀⣠⣿⣿⠀⠀⣠⣿⣿⠁⠀⣿⣷⠀⣼⣿⢸
⠀⠀⣿⣿⠀⣿⣿⣿⣿⠋⠀⣠⣿⣿⠋⠀⠀⠙⢿⣿⣿⡿
⠀⠀⠛⠛⠀⠉⠛⠋
⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣠
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣿⢀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣷
⠀⠀⠀⠀⠀⠀⠀⠀⣠⣿⣿⣿⡆
⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿
⢶⣶⣶⣶⣶⣶⣶⣾⣿⣿⣿⣿⣿⣷⣶⣶⣶⣶⣶⣶⡶⠐
⠀⠙⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠉
⠀⠀⠀⠉⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠁
⠀⠀⠀⠀⠀⠀⣿⣿⣿⣿⣿⣿⣿⣿⣿⠁
⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸
⠀⠀⠀⠀⠀⣿⣿⣿⣿⠟⠉⠻⢿⣿⣿⣿
⠀⠀⠀⠀⣰⣿⡿⠋⠀⠀⠀⠀⠀⠙⢿⣿⢸
⠀⠀⠀⠀⠟⠋⠁⠀⠀⠀⠀⠀⠀⠀⠀⠙⠁
⠀
⠀⣴⣶⣶⠀⣀⣴⣶⣄⠀⠀⣀⣴⣶⣄⠀⠀⠀⣠⣶⣤
⢺⣿⣿⣿⠀⣿⣿⣿⣿⣇⠀⣿⣿⣿⣿⣇⠀⣾⣿⣿⣿⣷
⠀⠋⣿⣿⠀⣿⣇⣀⣿⣿⠀⣿⣇⣀⣿⣿⠀⣿⡿⠉⢿⣿⢸
⠀⠀⣿⣿⠀⢿⣿⣿⣿⣿⠀⢿⣿⣿⣿⣿⠀⣿⢸⠀⠀⣿⢸
⠀⠀⣿⣿⠀⣄⢀⣠⣿⣿⠀⣄⢀⣠⣿⣿⠀⣿⣷⠀⣼⣿⢸
⠀⠀⣿⣿",neu
instagram,روزهای خیلی خوبی بود . خودت میگی بود . یعنی گذشته,pos
instagram,پژمان راهبر آرش برهانی میثاقی چه مثلثی,neu
instagram,همون ستاره هایی ک ا اف سی اصلا چپشم حساب نکرد😂😂😂مگ داریم بعد یه بازی بری فینال😂😂😂,neu
instagram,چقدر گریه کردن بدبختا . بازی سه هیچ که خوردن نیمه اول وقت اضاف که تمام شد پرسپولیسیا دیگه طاقت دیدن نیمه دوم و باخت چهارم رو نداشتن واسه همین تیمو تنها گذاشتن تو زمین و رفتن خونه هاشون 😂😂😂,neu
instagram,هک واتساپ اینستا تلگرام,neu
instagram,می ساقی نمک نشناس هرچه زمان میگذره فوتبال ایران قدر عادل خان را بیشتر درک میکنه,neu
instagram,ولش کن ۶ تارو بچسب شتر در خواب بیند پنبه دانه,neu
instagram,کس نگو کونی  آرش یادت رفت دوست دخترات  دخترای  کی بودن کونی,neg
instagram,همون چهار جعلیشون هم با کمک داورا و نبود بازیکنای ما تو دربی جام حذفی و دوپینگ بازیکناشون با جک تری دی بود,neu
instagram,💩💩 کیسه😉😂😂,neu
instagram,👑⭐️⭐️👑,neu
instagram,نماااااااد؟ همون ۴‌‌-۲ رو میگه؟,neu
instagram,لهنت بر میثاقی,neg
instagram,ما,neu
instagram,خود کیسه کشا هم نمیدونن دلیل ۴ چیه😄😄,pos
instagram,دوره ای که شما با مدائن و اینا داشتین بازی میکردین ما جام در جام داشتیم با التحاد و اینا بازی میکردیم.اره داش.اسم این تیمی که چهار جانبرو برد تاح بود نه استقلال,neu
instagram,البته ناگفته نمانده ما ارزو داریم قهرمان دسته سه بشیمم😅😅😅😅😅,pos
instagram,💙💙💙💙,pos
instagram,لنگیه مافیایی لنگ سوراخه😂😂,neg
instagram,خوده آرش داره میگه یادمون رفته بود داریم باپرسپولیس بازی میکنیم یعنی اینکه نمیدونستن چ بلایی میخواد سرشون بیاد ایمون زائد وارد میشود,neu
instagram,Alisalmani27پیچ رسمی علی سلمانی بازیکن سابق پرسپولیس تیم ملی ایران💓💓💓 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27 Alisalmani27🙌👏👏👏👏👏👏👏👏👏👏👏 Alisalmani27 Alisalmani27,neu
instagram,تمام ✌🏻,neu
instagram,تاجی باغیرت👏,pos
instagram,💙💙💙💙💙,pos
instagram,تیم ملی لنگ رو با مدرسه فوتبالمون تو یه نیمه با خاک یکسان کردیم 🤣با کمک داور هم هرکاری کردن نتونستن برگردن 🤣🤣,neu
instagram,💙💙💙💙,pos
instagram,برو بمیر# برهانی,neg
instagram,تا جایی یادم میاد ما 4-2 بردیم هااا ❤❤❤+❤❤❤,neu
instagram,فقط یه استقلالی میتونه برد دوستانه رو تو آمار دربی حساب کنه ولی جام ولایت رو نه😂,neu
instagram,۶۶۶۶۶۶... ده دقیقه معروف... ۳ گل تو ده دقیقه.‌‌.. فینال واقعی ک فیفا قبول داره ن فینال امجدیه... نداشتن بازیکن دوپینگی. نداشتن فرناز نداشتن. نداشتن دروازبان لای خور. و البته ایمون زایددددد . داشتن جادوگر. داشتن عقاب اسیا. داشتن موشک آلمان. داشتن بازیکنای سال اسیا. داشتن..... اینا حرف حساب.  تو فقط سایه توپ و میزنی مثل پنالتی. آخه تو فان فوتبالی کیسه. گوز تو قبر خسروانی ک ی تیم کثیف درست کرد.,neg
instagram,رو پرچم لنگ ستاره چی میگه😂😂,neu
instagram,خودشونم باورشون شده که چهار جانبه فیناله اسیاست😂😂😂از داشته های خودتم یه چیزی میگفتی.😂,neu
instagram,آرش جان تا چند سال پیش لنگ هوادار نداشت اخه و تا حرف از داربی میشد می گفتن ما لیگ ایران و تماشا نمیکنیم💙💙💙💙,neu
instagram,اگه ما تو۱۰دقیقه۳تا خوردیم لونگ تو دو دقیقه۲تا خورد😂😂😂,neu
instagram,استفراق دهنت💩,neg
instagram,داره اشاره میکنه به چهارتایی که فرو کردیم کونشون😂😂😂,neu
instagram,⭐💙💙💙💙⭐,neu
instagram,آخه کدوم ستاره کدوم فینال مسابقات چهار جانبه امجدیه رو میگن فینال آسیا.,neu
instagram,👍👍😂😂,pos
instagram,برو آقا ولمون کن .یه نیگا بکن به جدول امسال و سال پیش و دو سال پیش و سه سال پیش ،بعد بیا جفنگ بگو🤔😏❤️❤️❤️❤️❤️❤️,neg
instagram,۶۶۶۶۶۶۶۶۶۶۴۴۴۴۴۴  پوکر قهرمانی  حالا حالاها زیرمونید🏆🏆🏆🏆,neu
instagram,😂😂😂👌👌,pos
instagram,۴فقط ۴تای #هتتریک_میکنه_یا_پاس_میده 😂😂,neu
instagram,4,neu
instagram,شما نمیخواد بیاین سلطانیفر رو ببرین یه زورآزمایی بکنین گل گهررو ببرین بدبختای عقده ای😂مردیم از بس ادعا دیدیم فقط،تیمتونم که واسه جلوگیری از یه حماسه وحشتناک پاشد دررفت ترکیه...چی میخواین شما از جون این کیسه پاره؟؟,neu
instagram,از همه مهمتر این ۲تا⭐⭐ست😍,pos
instagram,لنگی ساندیس خور تو رو چه به قهرمانی آسیا💙💙💙💙👑👑,neu
instagram,بامساوی بینش چهار بار پشت سر هم بردن منطقتون رو برم😅,neu
instagram,Yani faghat dare zer mizane chon konesh sokhte hey mige 2 stare kodom stare osgol 🤣🤣,neu
instagram,❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍👍,pos
instagram,😂😂😂خیلی باحالین هرجابردین بخاطرغیرت خودتون بوده اماهرجاباختین وریدین دستورازبالااومده یاوزیرپرسپولیسی بوده😂فقطوفقط کیسه غیرت داره وحق بردداره اگربجزکیسه هرتیمی بردبیارع موفق باشع حتماازبالاوزیردستورداده خودتون خندتون نمیگیره وخودتونوکودن حساب نمیکنید؟خخخخ حالابگذریم ازاون برداوقهرمانیایی ک بامدرک اونم توسط مربیان بازیکنان خودتون معلوم شدیاووپینگ کردین یاداوروخریدین ولی حالامدرک شماواسه حرفاتون کیه اقدس کاجی توپیجش گذاشته😂😂,neg
instagram,😂😂😂😂😂😂😂😂,pos
instagram,چقدر از این میثاقی بدم میاد,neg
instagram,اخه بحراني هم خداييش أدمه كه حرف بزنه 😂😂😂,neu
instagram,زیاد گوه خوری کنی صدا ایمون زاءد میکنم بیاد پارت کنه😂😂😂,neu
instagram,داداش میلاد10 نفر رو میگه ها تو ده دقیقه ایمون زاییدمووون🤣🤣🤣🤣,neu
instagram,💙💙💙💙,pos
instagram,بزن به چاک ریقوووو,neg
instagram,Ina enghdr oghdeye shisho to zehneshon bod donbal hr kossheri bodn namadesh konn magrna akhe ki az char ta bord k namad misaze? 😂,neu
instagram,بیشین بینیم باو.......❤️❤️❤️❤️❤️❤️,neu
instagram,۴ فقط بازی ۴-۲ 😂😂😂😂😂😂,neu
instagram,برو بدبخت لیگ دسته بود استقلال ارش کیسه,neu
instagram,همون بازی که باهاش دورافتخارزدیدتنهاجام رسمیتون قبل بابامسعود🤣,neu
instagram,💙💙,pos
instagram,بگیم ایمون زائد بیاد😂,neu
instagram,کیسه کش بودن که یه فاجعه ننگین است😂😂😂😂,neu
instagram,کم میاری سوت بزن لنگی حقیر😁😃💙💙💙💙,neu
instagram,فقط تشتک سازی سیاهکل 🙌,neu
instagram,۴-۲ 🤣😆😂😝😜😛,neu
instagram,با چهارتا برد نماد درست میکنید واسه خودتون؟؟؟؟؟ 🤔 ما با چهارتا قهرمانی پشت سر هم(پوکر) چیکار کنیم بنظرتون؟؟؟,neu
instagram,ریدی اب قطعه,neg
instagram,ایمون پا طلایی 👍,pos
instagram,#راهبر_دلال_نارمکی,neu
instagram,این استقلالیا از چیز خر پررو ترن،۴ ساله تو لیگ نمیتونن سر بالا کنن،از گذشته ها میگن،تازه اونم بین ۴ تاشون یدونه داربی مساوی شد😂😂😂,neu
instagram,چون هفت تا توی دوره ی بابا مسعودیان براوون با اسنپ فرستادن👏😝😝😝😝,neu
instagram,بنگر بزن تو دهنش,neu
instagram,ايمرن زائد خوب گذاشت در همتون🤫🖕🤙🏻,neu
instagram,.داداش اون موقع هم شما نتونسین قهرمان شین..به  محمدان بنگلادش باختین اگه یادتون بیاد,neu
instagram,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙✌✌✌✌✌✌✌✌✌ستاره,pos
instagram,لنگ بی اصالت😂,neu
instagram,ستاره قزابی که ای اف سی هم قبولش نداره؟؟؟سه تا تیم ایرانی رفتن فینال پرسپولیس سپاهان ذوب آهن,neu
instagram,ریدیییی 💩💩اینم دوتا ستارت,neg
instagram,افرین به ارش برهانی با این صحبت های منطقیش.حرفایی که در عین احترام به تیم مقابل زده شد و به نظر من درستم بود.قطعا اگه حمایت درست و بی طرفانه به این دوتا تیم بشه و حتی در حالت بهتر خصوصی بشن این دوتا تیم ،قله های فوتبال اسیا جای تیمای دیگه نیست و اسیا اونموقع قدرت این دوتا تیم رو میبینه.ولی حییییف و صد حیف که این دوتا تیم بازیچه ی دست یه عده شدن.ای کاش از افرادی مثه ارش برهانی تو بدنه ی استقلال استفاده بشه.البته کششششتیمون موقع بااازی کردنت ولی قطعا مهاجمی مثه شما تو لیگ نمیتونست انقدر خوب جاگیری کنه😄💙💎.,neu
instagram,👏👏👏👏,neu
instagram,دقیقاا😁😁😁,pos
instagram,نسوزین  تا  ابد  زیرشین😁😁,neu
instagram,آقا تیم شما بهترین تیم دنیاس حق با شما🤣🤣🤣🤣🤣,neu
instagram,اون قهرمانای  امجدیه  جام  محلاتو میگید 😁😁😁,neu
instagram,چهاری ک یکیش بادوپینگ یکی با کمک کمک داور ب دست اومد وخودشون اعتراف کردن,neu
instagram,پژمان راهبر تاکی میخای خایمالی کنی بدبخت,neg
instagram,خانه اشباح آنفیلد ( بر اساس داستان واقعی )_ کلیپ پیج ما👈💯💯,neu
instagram,ده نفره ده دقیقه سه تا 🤣کیسه کشا ایمونمون یادتون نره🤣,neu
instagram,"برترین فروشگاه اینترنتی غرب کشور!
#بانه_استور !
عرضه کننده انواع تلویزیون، یخچال، لباسشویی، ظرفشویی، کولرگازی و سایر محصولات برقی!
👉 
👉",neu
instagram,شروع فصل فقط اونجاش که کیسه برحسب حروف الفبا اوله و طرفداراش کری میخونن😂😂😂😂😂😂😂,neu
instagram,🤣,pos
instagram,تو گوه خوردی,neg
instagram,تا دیروز اگ اسم جک تری دی رو میشنیدی فک میکردی مدلٍ ست بعدیِ خودرو ی چینی جکُ میگن حالا هی جک جک میکنید برا ما,neu
instagram,❤️❤️❤️❤️,pos
instagram,اخی دانا❤️❤️,pos
instagram,چارجانبه امجدیه کمک نکردن؟؟؟لامصب میزبانی همه بازی ها تو امجدیه بوده دیگه چه کمکی,neg
instagram,🌟💙💙💙💙🌟,pos
instagram,لنگ تا بوده سُگلی استقلال بوده😂,neu
instagram,لطفا از میثاقی کلیپ نگذارید 🤦‍♂️,neg
instagram,😂😂😂😘🌹❤️,pos
instagram,کسخل پلشت.اون ستاره های تخمی مال مسابقات چهار جانبه است که ارزش تخم سگ رو هم نداره.چهار تا گل که خوردین چی بود😂😂,neg
instagram,ورزش ۳ ثابت کرده که سمت کیسه رو میگیره با اون سردبیرش که صادقیان قشنگ انداخت  بهش .اولا از کیسه ها کل برد تو دربی رو میپرسی بازیهای فوتسال هم که دوستانه بوده رو تو برداشون حساب میکنن و بعد مساوی ۲۲ رو تو جام ولایت حساب نمیکنن در حالی که شک نکنید همون ولایت هم میبردن الان ۵ نشون میدادن.و در آخر که هم تو بازی ۴ تا خوردن و هم داریم پوکر میکنیم تو جام تا همه رقمه ۴ شون تا آخرش بسوزوندشون  ۶ هم که بماند ذخیره,neu
