timestamp,content,sentiment
"May 3, 2020 @ 13:56:20.125","ماییم و یک زمین و یه زندگی که گند زدن بهش",unk
"May 3, 2020 @ 13:56:20.059","سلام نسخه جديد آيفون را برايم بفرستيد لطفا",unk
"May 3, 2020 @ 13:56:20.004","👏👌",unk
"May 3, 2020 @ 13:56:19.949","خب الان این چه ربطی به این داشت که من گفتم ماییم و یک زمین؟🙄",unk
"May 3, 2020 @ 13:56:19.893","برو گمشو بابا",unk
"May 3, 2020 @ 13:56:19.838","💙💙",unk
"May 3, 2020 @ 13:56:19.783","دوست عزیز، شما کاربر مسافر هستید یا راننده؟",neu
"May 3, 2020 @ 13:56:19.727","👏👏👏👏",unk
"May 3, 2020 @ 13:56:19.672","❤️❤️❤️❤️❤️❤️",unk
"May 3, 2020 @ 13:56:19.616","شماکرایه های سرویس هارومنصفانه کن کاری به زمین نداشته باش،آخه زمین گفته تخفیف بخوای بدی ازجیب راننده بیچاره باس بدی یا راننده بیچاره رومدام تیغ بزنی",unk
"May 3, 2020 @ 13:56:19.560","کارباکس چی شد",unk
"May 3, 2020 @ 13:56:19.506","ای اقا کوو گوش شنوا",unk
"May 3, 2020 @ 13:56:19.450","🤣🤣",unk
"May 3, 2020 @ 13:56:19.394","به جای خنده شعور مطالعه اتون رو بالا ببرید 🙌🧚🏻‍♂️",unk
"May 3, 2020 @ 13:56:19.339","اخه تو هیچی نمیدونی عزیزم حاظرم قانعت کنم ربطی به مرغو گوشت خوردن نداره اگه دوس داشتی بیا دایرکتم من چند روزه بلاک شدم",unk
"May 3, 2020 @ 13:56:19.284","نه والا هیچ علاقه ای ندارم چون اصلا برام جذاب نیست پیجتون",unk
"May 3, 2020 @ 13:56:19.229","به جهنم",neg
"May 3, 2020 @ 13:56:19.173","اقا تو سال جدید حقوق کارمندا کارگرا همه زیاد شده تورم رفته بالا پراید نون گوشت کوفت زهرمار ....گرون شده کرایه اسنپ اومده پایین",unk
"May 3, 2020 @ 13:56:19.118","👌👌👌",unk
"May 3, 2020 @ 13:56:19.063","طرح زیبا😍😍😍",unk
"May 3, 2020 @ 13:56:19.007","دوست عزیز، اسنپ به صورت دوره‌ای به مسافران فعال خود کد تخفیف ارائه می‌کند. این کد از طریق پیغام‌های داخل برنامه و مسیج به شما اعلام می‌شود.",neu
"May 3, 2020 @ 13:56:18.952","سلام بالاخره شرکت کی باز میشه",neu
"May 3, 2020 @ 13:56:18.896","رو نظافت ماشین ها یه برنامه ای بزارید لطفا بعضی ماشین ها برای بار کشی خوبه تا مسافر",unk
"May 3, 2020 @ 13:56:18.841","شما چرا فقط نظر مسافرا  را مبینید امروز یک مسافر ازپونک زده میدان سپاه انجا که رسیدیم گفته که لو کیشن را اشتباه زدم مرا ببر کرمان جنوبی داخل چندتا کوچه بعد هم بعد از پانزده دقیقه الافی سرش زیر انداخته ورفته  لطفا این هارا هم درنظر بگیرد",unk
"May 3, 2020 @ 13:56:18.763","👏👏👏👏",unk
"May 3, 2020 @ 13:56:18.708","خدا رو شکر یکی پیدا شد از رانندهای اسنپ تشکر بکنی  ممنونیم از قدردانی شما👏👏👏",unk
"May 3, 2020 @ 13:56:18.653","سلام امروز از شرکت اسنپ پیامی دریافت کردم  به این مضمون که شما از ماست استفاده نکرده اید و در صورت تکرار حساب کاربری شما مسدود خواهد شد، که باید بگم اصلاً درست نیست چون من تمام وقت از ماسک استفاده می‌کنم، نمیدونم علت اصلی این پیامک چیست؟!!!!",unk
"May 3, 2020 @ 13:56:18.598","یکی به من بگه چرااسنپ مثل تپسی تسویه درلحظه نمیزاره،شماجمعه صبح تسویه میکنید شنبه صبح میریزید کجاش تسویه روز،آخه چرادروغ میگید؟؟",unk
"May 3, 2020 @ 13:56:18.543","سلام دفترتون درکرج برای ثبت نام شروع بکار کرده",unk
"May 3, 2020 @ 13:56:18.487","👍👍👍👍👍👍👍",unk
"May 3, 2020 @ 13:56:18.441","مگه کرایه ها خیلی زیاد هست که کد تخفیف هم میخواین اندازه یه بلیط اتوبوس هست دیگه چه تخفیفی",neg
"May 3, 2020 @ 13:56:17.557","ولش بابا:))",unk
"May 3, 2020 @ 13:56:17.502","👏",unk
"May 3, 2020 @ 13:56:17.447","خداروشکر که کارو بار اسنپ افتضاح شده کارنکنیم بهتره شما ورشکست شین ماراضیم",unk
"May 3, 2020 @ 13:56:17.391","اسنپ جان لطفا به مسافران محترم و عزیز بفرمایید کشیدن سیگار در داخل خودرو ممنوع میباشد لطفا سفرو به خاطر سیگار کشیدن لغو نکنند.",unk
"May 3, 2020 @ 13:56:17.336","واقعا کرایه‌ها این‌قدر کمه آدم شرمندگی میکشه قبول سفر بزنه برای اسنپ خوبه کمیسیون میگیره چه کرایه کم باشه یا زیاد بنزین سه هزاری نمیزنه قطعه گران نشده روغن وووووو مهم نیست",unk
"May 3, 2020 @ 13:56:17.281","کاش اسنپ یه کم هم به فکر راننده ها بود تو این وضعیت اقتصادی",unk
"May 3, 2020 @ 13:56:17.225","دروغه من تقریبا هر روز دوبار از اسنپ تاکسی میگیرم ولی هیچ کد تخفیفی واسم نمیاد کمتر دروغ بگین",unk
"May 3, 2020 @ 13:56:17.167","ماییم و یک اسنپ👏👏👏",unk
"May 3, 2020 @ 13:56:17.070","سلام اینقدر اسنپ میگه ماسک اجباریه ایا فکر اینم کرده خرید ماسکم واسه راننده تو این اوضاع که کار داغونه سخته  ماسک 3 تومنی که هر 2 ساعتم حداکثر باید عوض بشه",unk
"May 3, 2020 @ 13:56:17.015","نه کدوم تخفیف؟بنده هم مشتری ثابت اسنپم ۸ماهی میشه خبری از تخفیف نیست...چرا؟و صمنا کرایه هارو که بالابردید.😣",unk
"May 3, 2020 @ 13:56:16.960","چرا کد فعالسازی رو برام نمیفرسته این اپلیکیشن اسنپ؟؟؟😠",unk
"May 3, 2020 @ 13:56:16.904","👏👏",unk
"May 3, 2020 @ 13:56:16.849","ناراحتی نگیر.زنگ بزن تاکسی تلفنی گشنه",unk
"May 3, 2020 @ 13:56:16.794",,unk
"May 3, 2020 @ 13:56:16.738","تمام شماهایی که از پایین بودن کرایه ناله میکنید مردونه یک هفته واسه اسنپ هیچکدومتون کار نکنید حتی یک سفر ببینید چطور به هدفتون میرسید.",unk
"May 3, 2020 @ 13:56:16.672","ملت اینقدر گشنه هستن که هنوز واسه کرایه سه تومنی حمله میکنن",unk
"May 3, 2020 @ 13:56:16.605","ببندباباکون خرو",unk
"May 3, 2020 @ 13:56:16.538","لطفا برای ثبت نام هر راننده توی اسنپ اول تست روانی ازشون بگیرید و به ما ماشین و راننده های تضمین شده بفرستید🙏🏻نه چندتا بیمار جنسی و معتاد و....",unk
"May 3, 2020 @ 13:56:16.472","منم مشتری ثابت شما هستم ولی دیگه تخفیف نمیدین",unk
"May 3, 2020 @ 13:56:16.406","تو سال بیشتر از ۳۰۰ تا صفر با اسنپ انجام میدم ولی شما هیچ تشویقی برای افرادی که سفر زیاد انجام میدن در نظر نمیگیرید",unk
"May 3, 2020 @ 13:56:16.340","چرا سهمیه بنزین رو نمیدن ایندفعه چی شده کرایه ها اومده پایین بنزین خبری نیست",unk
"May 3, 2020 @ 13:56:16.273","ی دور از جون بعضیا هم بد نبود میگفتید همه جمع زدید",unk
"May 3, 2020 @ 13:56:16.207","اتفاقا به کسایی که اصلا سفر نمیرن تخفیف میدید ما همه سفرامون رو با گوشی من انجام میدیم ولی به همسرم تخفیف میدید",neu
"May 3, 2020 @ 13:56:16.140","سلام نسخه جدیدآیفون راننده برام میفرستی؟",unk
"May 3, 2020 @ 13:56:16.052","الان یک ماه بیشتر هست کد تخفیف نمیاد با اینکه هرروز ۲ بار با اسنپ سفر میکنم",unk
"May 3, 2020 @ 13:56:15.986","مدیر عامل اسنپ بی شرف بی خانواده کم خایه مالی کن بکن به",unk
"May 3, 2020 @ 13:56:15.919","بی شرف از جیب خودت خایه مالی کن نه از جیب راننده های بی چاره",unk
"May 3, 2020 @ 13:56:15.853","به فکر این بنزین باشید دیگه کشش ندارم حداقل بنزین بدین که یک جون بگیریم",unk
"May 3, 2020 @ 13:56:15.786","میگم جالبه که وقتی مسافر یه سوال میکنه سریع جواب میدین ولی راننده یه سوال کنه مخصوصا راجع به قیمتها هیچوقت جواب نمیدید.به این میگن عدالت و دموکراسی",unk
"May 3, 2020 @ 13:56:15.712","خیلی کرایه خوب ومنصافانه میزنه تخفیف میده",pos
"May 3, 2020 @ 13:56:15.557","خاک تو سراون راننده که با کرایه کمتر از اتوبوس مسافر میبره",unk
"May 3, 2020 @ 13:56:15.454","من یک ماهه کار نکردم یکسال دیگم قیمتا درست نشه کار نمیکنم حمال اسنپ نیستم کت",unk
"May 3, 2020 @ 13:56:15.388","سلام مسافر هميشگي تان هستم",unk
"May 3, 2020 @ 13:56:15.321","برنامه ام پاك شد ديگه نصب نشد",neu
"May 3, 2020 @ 13:56:15.255","مسافر هميشگي تان هستم ؛ ايكون برنامه پاك شد ديگه نتونستم دانلود كنم",unk
"May 3, 2020 @ 13:56:15.199","اون راننده چه گناهی داره شرکت اسنپ بایدکرایه روبیشتر کنه",unk
"May 3, 2020 @ 13:56:15.144","ده بار مسافر درخواست داده هر ده بار همون قیمت بوده.اسنپ سیستم رو بهانه میکنه.",unk
"May 3, 2020 @ 13:56:15.089","کرایه مفت بازم تخفیف میخوایی",unk
"May 3, 2020 @ 13:56:15.033","کلاسهای آنلاین مکالمه انگلیسی",unk
"May 3, 2020 @ 13:56:14.978","سلام قبلا تعداد اسنپ موجود رو نشون میداد،الان نشون نمیده هرچی بروز رسانی میشه بی کیفیت تر میشه ،آدرس رو که وارد میکنی دقیق نیست خودمون باید رونقشه دنبالش بگردیم،مثلا اسم یه میدون رو تو شهر خودمون وارد میکنیم یه شهر دیگه رو نشون میده",unk
"May 3, 2020 @ 13:56:14.922","👏",unk
"May 3, 2020 @ 13:56:14.867","دقیقا",unk
"May 3, 2020 @ 13:56:14.812","من از 3 اسفند کار نکردم مگه دیوانه ام به خاطر این کرایه های مفت خودم و خانواده ام رو در خطر ابتلا بندازم... خرج ماشین هم که سر به فلک میزنه ...",unk
"May 3, 2020 @ 13:56:14.756","چرا تخفیف نمیدین دیگه!؟ لطفا ...",unk
"May 3, 2020 @ 13:56:14.701","چجوری شماره موبایلم تو اسنپ عوض کنم؟",unk
"May 3, 2020 @ 13:56:14.645","هر زمان واسه من کد تخفیف ارسال شد و با یه گوشی دوم ماشین گرفتم ، دومی ارزونتر در اومد واسم، کد تخفیفاتون همش الکیه",unk
"May 3, 2020 @ 13:56:14.598","چرا کد تخفیف اسنپ مارکت میفرستید درصورتی که اسنپ مارکت تو شیراز فعال نیست!؟!؟!",unk
"May 3, 2020 @ 13:56:13.307","دوست عزیز وقتی قیمت درخواست سفر مسافر پایین هست قبول نکنید در صورتی که سیستم اصلاح نکنه قیمت رو مسافر مجبور هست که مقداری توقف در سفر بزنه تا در خواستشو راننده ها قبول کنن و وقتی سفری رو قبول کرد با مسافر صحبت کنید که برای درخواست سفرش چقدر منتظر مونده و بهش پیشنهاد بدین در صورتی که درخواست سفرش طولانی میشه تو قف رو در سفرش منظور کنه تا مقداری کرایه افزایش پیدا کنه که راننده سریعتر درخواست سفرش رو قبول کنه این مطلب خوب جواب میده حتما پیشنهاد بدین به مسافر بگین با درخواست توقف در سفر و افزایش کرایه درخواست سفر مسافر در الویت راننده ها قرار میگیره  این مطلب برای مسافرینی که خودشونو بالاتر از دیگران میبینن خیلی عالی جواب میده😎😎😎😎",unk
"May 3, 2020 @ 13:56:13.251","اقا این ماه از بنزین خبری نیست انگار",neu
"May 3, 2020 @ 13:56:13.196","👏👏👏👏🌺🌹😍",unk
"May 3, 2020 @ 13:56:13.140","سلام. قبلا تو همین کانال کد تخفیف هر هفته میزاشتین چرا دیگه نمیزارین. ممنون از اسنپ",unk
"May 3, 2020 @ 13:56:13.085","سلام. قبلا تو همین کانال کد تخفیف هر هفته میزاشتین چرا دیگه نمیزارین. کارتون عالیه. ممنون👏👏👏",unk
